,file_name,Kepler_id,quarter,channel
2512,kplr100002837-2010355172524_lpd-targ.fits.gz,KIC 100002837,7,47
2513,kplr100002838-2013011073258_lpd-targ.fits.gz,KIC 100002838,15,47
2514,kplr100002838-2010355172524_lpd-targ.fits.gz,KIC 100002838,7,47
2515,kplr100002838-2012004120508_lpd-targ.fits.gz,KIC 100002838,11,47
2516,kplr100002839-2012004120508_lpd-targ.fits.gz,KIC 100002839,11,48
2517,kplr100002839-2010355172524_lpd-targ.fits.gz,KIC 100002839,7,48
2518,kplr100002839-2013011073258_lpd-targ.fits.gz,KIC 100002839,15,48
2519,kplr100002840-2010355172524_lpd-targ.fits.gz,KIC 100002840,7,48
2520,kplr100002840-2013011073258_lpd-targ.fits.gz,KIC 100002840,15,48
2521,kplr100002840-2012004120508_lpd-targ.fits.gz,KIC 100002840,11,48
2522,kplr100002841-2010355172524_lpd-targ.fits.gz,KIC 100002841,7,48
2523,kplr100002841-2013011073258_lpd-targ.fits.gz,KIC 100002841,15,48
2524,kplr100002841-2012004120508_lpd-targ.fits.gz,KIC 100002841,11,48
2525,kplr100002842-2013011073258_lpd-targ.fits.gz,KIC 100002842,15,48
2526,kplr100002842-2010355172524_lpd-targ.fits.gz,KIC 100002842,7,48
2527,kplr100002842-2012004120508_lpd-targ.fits.gz,KIC 100002842,11,48
2528,kplr100002843-2012004120508_lpd-targ.fits.gz,KIC 100002843,11,65
2529,kplr100002843-2010355172524_lpd-targ.fits.gz,KIC 100002843,7,65
2530,kplr100002843-2013011073258_lpd-targ.fits.gz,KIC 100002843,15,65
2531,kplr100002844-2012004120508_lpd-targ.fits.gz,KIC 100002844,11,65
2532,kplr100002844-2010355172524_lpd-targ.fits.gz,KIC 100002844,7,65
2533,kplr100002844-2013011073258_lpd-targ.fits.gz,KIC 100002844,15,65
2534,kplr100002845-2012004120508_lpd-targ.fits.gz,KIC 100002845,11,65
2535,kplr100002845-2010355172524_lpd-targ.fits.gz,KIC 100002845,7,65
2536,kplr100002845-2013011073258_lpd-targ.fits.gz,KIC 100002845,15,65
2537,kplr100002846-2010355172524_lpd-targ.fits.gz,KIC 100002846,7,65
2538,kplr100002846-2013011073258_lpd-targ.fits.gz,KIC 100002846,15,65
2539,kplr100002846-2012004120508_lpd-targ.fits.gz,KIC 100002846,11,65
2540,kplr100002847-2013011073258_lpd-targ.fits.gz,KIC 100002847,15,66
2541,kplr100002847-2010355172524_lpd-targ.fits.gz,KIC 100002847,7,66
2542,kplr100002847-2012004120508_lpd-targ.fits.gz,KIC 100002847,11,66
2543,kplr100002848-2013011073258_lpd-targ.fits.gz,KIC 100002848,15,66
2544,kplr100002848-2010355172524_lpd-targ.fits.gz,KIC 100002848,7,66
2545,kplr100002848-2012004120508_lpd-targ.fits.gz,KIC 100002848,11,66
2546,kplr100002849-2013011073258_lpd-targ.fits.gz,KIC 100002849,15,66
2547,kplr100002849-2010355172524_lpd-targ.fits.gz,KIC 100002849,7,66
2548,kplr100002849-2012004120508_lpd-targ.fits.gz,KIC 100002849,11,66
2549,kplr100002850-2013011073258_lpd-targ.fits.gz,KIC 100002850,15,66
2550,kplr100002850-2010355172524_lpd-targ.fits.gz,KIC 100002850,7,66
2551,kplr100002850-2012004120508_lpd-targ.fits.gz,KIC 100002850,11,66
2552,kplr100002851-2012004120508_lpd-targ.fits.gz,KIC 100002851,11,67
2553,kplr100002851-2013011073258_lpd-targ.fits.gz,KIC 100002851,15,67
2554,kplr100002851-2010355172524_lpd-targ.fits.gz,KIC 100002851,7,67
2555,kplr100002852-2013011073258_lpd-targ.fits.gz,KIC 100002852,15,67
2556,kplr100002852-2010355172524_lpd-targ.fits.gz,KIC 100002852,7,67
2557,kplr100002852-2012004120508_lpd-targ.fits.gz,KIC 100002852,11,67
2558,kplr100002853-2010355172524_lpd-targ.fits.gz,KIC 100002853,7,67
2559,kplr100002853-2013011073258_lpd-targ.fits.gz,KIC 100002853,15,67
2560,kplr100002853-2012004120508_lpd-targ.fits.gz,KIC 100002853,11,67
2561,kplr100002854-2010355172524_lpd-targ.fits.gz,KIC 100002854,7,67
2562,kplr100002854-2012004120508_lpd-targ.fits.gz,KIC 100002854,11,67
2563,kplr100002854-2013011073258_lpd-targ.fits.gz,KIC 100002854,15,67
2564,kplr100002855-2013011073258_lpd-targ.fits.gz,KIC 100002855,15,68
2565,kplr100002855-2012004120508_lpd-targ.fits.gz,KIC 100002855,11,68
2566,kplr100002855-2010355172524_lpd-targ.fits.gz,KIC 100002855,7,68
2567,kplr100002856-2010355172524_lpd-targ.fits.gz,KIC 100002856,7,68
2568,kplr100002856-2013011073258_lpd-targ.fits.gz,KIC 100002856,15,68
2569,kplr100002856-2012004120508_lpd-targ.fits.gz,KIC 100002856,11,68
2570,kplr100002857-2012004120508_lpd-targ.fits.gz,KIC 100002857,11,68
2571,kplr100002857-2010355172524_lpd-targ.fits.gz,KIC 100002857,7,68
2572,kplr100002857-2013011073258_lpd-targ.fits.gz,KIC 100002857,15,68
2573,kplr100002858-2012004120508_lpd-targ.fits.gz,KIC 100002858,11,68
2574,kplr100002858-2010355172524_lpd-targ.fits.gz,KIC 100002858,7,68
2575,kplr100002858-2013011073258_lpd-targ.fits.gz,KIC 100002858,15,68
2576,kplr100002859-2012004120508_lpd-targ.fits.gz,KIC 100002859,11,81
2577,kplr100002859-2010355172524_lpd-targ.fits.gz,KIC 100002859,7,81
2578,kplr100002859-2013011073258_lpd-targ.fits.gz,KIC 100002859,15,81
2579,kplr100002860-2013011073258_lpd-targ.fits.gz,KIC 100002860,15,81
2580,kplr100002860-2010355172524_lpd-targ.fits.gz,KIC 100002860,7,81
2581,kplr100002860-2012004120508_lpd-targ.fits.gz,KIC 100002860,11,81
2582,kplr100002861-2012004120508_lpd-targ.fits.gz,KIC 100002861,11,81
2583,kplr100002861-2013011073258_lpd-targ.fits.gz,KIC 100002861,15,81
2584,kplr100002861-2010355172524_lpd-targ.fits.gz,KIC 100002861,7,81
2585,kplr100002862-2010355172524_lpd-targ.fits.gz,KIC 100002862,7,81
2586,kplr100002862-2013011073258_lpd-targ.fits.gz,KIC 100002862,15,81
2587,kplr100002862-2012004120508_lpd-targ.fits.gz,KIC 100002862,11,81
2588,kplr100002863-2013011073258_lpd-targ.fits.gz,KIC 100002863,15,82
2589,kplr100002863-2012004120508_lpd-targ.fits.gz,KIC 100002863,11,82
2590,kplr100002863-2010355172524_lpd-targ.fits.gz,KIC 100002863,7,82
2591,kplr100002864-2010355172524_lpd-targ.fits.gz,KIC 100002864,7,82
2592,kplr100002864-2013011073258_lpd-targ.fits.gz,KIC 100002864,15,82
2593,kplr100002864-2012004120508_lpd-targ.fits.gz,KIC 100002864,11,82
2594,kplr100002865-2012004120508_lpd-targ.fits.gz,KIC 100002865,11,82
2595,kplr100002865-2010355172524_lpd-targ.fits.gz,KIC 100002865,7,82
2596,kplr100002865-2013011073258_lpd-targ.fits.gz,KIC 100002865,15,82
2597,kplr100002866-2013011073258_lpd-targ.fits.gz,KIC 100002866,15,82
2598,kplr100002866-2012004120508_lpd-targ.fits.gz,KIC 100002866,11,82
2599,kplr100002866-2010355172524_lpd-targ.fits.gz,KIC 100002866,7,82
2600,kplr100002867-2012004120508_lpd-targ.fits.gz,KIC 100002867,11,83
2601,kplr100002867-2013011073258_lpd-targ.fits.gz,KIC 100002867,15,83
2602,kplr100002867-2010355172524_lpd-targ.fits.gz,KIC 100002867,7,83
2603,kplr100002868-2012004120508_lpd-targ.fits.gz,KIC 100002868,11,83
2604,kplr100002868-2013011073258_lpd-targ.fits.gz,KIC 100002868,15,83
2605,kplr100002868-2010355172524_lpd-targ.fits.gz,KIC 100002868,7,83
2606,kplr100002869-2012004120508_lpd-targ.fits.gz,KIC 100002869,11,83
2607,kplr100002869-2010355172524_lpd-targ.fits.gz,KIC 100002869,7,83
2608,kplr100002869-2013011073258_lpd-targ.fits.gz,KIC 100002869,15,83
2609,kplr100002870-2013011073258_lpd-targ.fits.gz,KIC 100002870,15,83
2610,kplr100002870-2010355172524_lpd-targ.fits.gz,KIC 100002870,7,83
2611,kplr100002870-2012004120508_lpd-targ.fits.gz,KIC 100002870,11,83
2612,kplr100002871-2013011073258_lpd-targ.fits.gz,KIC 100002871,15,84
2613,kplr100002871-2012004120508_lpd-targ.fits.gz,KIC 100002871,11,84
2614,kplr100002871-2010355172524_lpd-targ.fits.gz,KIC 100002871,7,84
2615,kplr100002872-2012004120508_lpd-targ.fits.gz,KIC 100002872,11,84
2616,kplr100002872-2013011073258_lpd-targ.fits.gz,KIC 100002872,15,84
2617,kplr100002872-2010355172524_lpd-targ.fits.gz,KIC 100002872,7,84
2618,kplr100002873-2010355172524_lpd-targ.fits.gz,KIC 100002873,7,84
2619,kplr100002873-2012004120508_lpd-targ.fits.gz,KIC 100002873,11,84
2620,kplr100002873-2013011073258_lpd-targ.fits.gz,KIC 100002873,15,84
2621,kplr100002874-2013011073258_lpd-targ.fits.gz,KIC 100002874,15,84
2622,kplr100002874-2010355172524_lpd-targ.fits.gz,KIC 100002874,7,84
2623,kplr100002874-2012004120508_lpd-targ.fits.gz,KIC 100002874,11,84
2624,kplr100002875-2012004120508_lpd-targ.fits.gz,KIC 100002875,11,21
2625,kplr100002875-2013011073258_lpd-targ.fits.gz,KIC 100002875,15,21
2626,kplr100002875-2010355172524_lpd-targ.fits.gz,KIC 100002875,7,21
2627,kplr100002876-2013011073258_lpd-targ.fits.gz,KIC 100002876,15,21
2628,kplr100002876-2012004120508_lpd-targ.fits.gz,KIC 100002876,11,21
2629,kplr100002876-2010355172524_lpd-targ.fits.gz,KIC 100002876,7,21
2630,kplr100002877-2010355172524_lpd-targ.fits.gz,KIC 100002877,7,21
2631,kplr100002877-2012004120508_lpd-targ.fits.gz,KIC 100002877,11,21
2632,kplr100002877-2013011073258_lpd-targ.fits.gz,KIC 100002877,15,21
2633,kplr100002878-2012004120508_lpd-targ.fits.gz,KIC 100002878,11,21
2634,kplr100002878-2010355172524_lpd-targ.fits.gz,KIC 100002878,7,21
2635,kplr100002878-2013011073258_lpd-targ.fits.gz,KIC 100002878,15,21
2636,kplr100002879-2013011073258_lpd-targ.fits.gz,KIC 100002879,15,22
2637,kplr100002879-2010355172524_lpd-targ.fits.gz,KIC 100002879,7,22
2638,kplr100002879-2012004120508_lpd-targ.fits.gz,KIC 100002879,11,22
2639,kplr100002880-2013011073258_lpd-targ.fits.gz,KIC 100002880,15,22
2640,kplr100002880-2010355172524_lpd-targ.fits.gz,KIC 100002880,7,22
2641,kplr100002880-2012004120508_lpd-targ.fits.gz,KIC 100002880,11,22
2642,kplr100002881-2012004120508_lpd-targ.fits.gz,KIC 100002881,11,22
2643,kplr100002881-2010355172524_lpd-targ.fits.gz,KIC 100002881,7,22
2644,kplr100002881-2013011073258_lpd-targ.fits.gz,KIC 100002881,15,22
2645,kplr100002882-2010355172524_lpd-targ.fits.gz,KIC 100002882,7,22
2646,kplr100002882-2013011073258_lpd-targ.fits.gz,KIC 100002882,15,22
2647,kplr100002882-2012004120508_lpd-targ.fits.gz,KIC 100002882,11,22
2648,kplr100002883-2012004120508_lpd-targ.fits.gz,KIC 100002883,11,23
2649,kplr100002883-2010355172524_lpd-targ.fits.gz,KIC 100002883,7,23
2650,kplr100002883-2013011073258_lpd-targ.fits.gz,KIC 100002883,15,23
2651,kplr100002884-2013011073258_lpd-targ.fits.gz,KIC 100002884,15,23
2652,kplr100002884-2012004120508_lpd-targ.fits.gz,KIC 100002884,11,23
2653,kplr100002884-2010355172524_lpd-targ.fits.gz,KIC 100002884,7,23
2654,kplr100002885-2013011073258_lpd-targ.fits.gz,KIC 100002885,15,23
2655,kplr100002885-2012004120508_lpd-targ.fits.gz,KIC 100002885,11,23
2656,kplr100002885-2010355172524_lpd-targ.fits.gz,KIC 100002885,7,23
2657,kplr100002886-2013011073258_lpd-targ.fits.gz,KIC 100002886,15,23
2658,kplr100002886-2012004120508_lpd-targ.fits.gz,KIC 100002886,11,23
2659,kplr100002886-2010355172524_lpd-targ.fits.gz,KIC 100002886,7,23
2660,kplr100002887-2010355172524_lpd-targ.fits.gz,KIC 100002887,7,24
2661,kplr100002887-2013011073258_lpd-targ.fits.gz,KIC 100002887,15,24
2662,kplr100002887-2012004120508_lpd-targ.fits.gz,KIC 100002887,11,24
2663,kplr100002888-2012004120508_lpd-targ.fits.gz,KIC 100002888,11,24
2664,kplr100002888-2010355172524_lpd-targ.fits.gz,KIC 100002888,7,24
2665,kplr100002888-2013011073258_lpd-targ.fits.gz,KIC 100002888,15,24
2666,kplr100002889-2012004120508_lpd-targ.fits.gz,KIC 100002889,11,24
2667,kplr100002889-2010355172524_lpd-targ.fits.gz,KIC 100002889,7,24
2668,kplr100002889-2013011073258_lpd-targ.fits.gz,KIC 100002889,15,24
2669,kplr100002890-2010355172524_lpd-targ.fits.gz,KIC 100002890,7,24
2670,kplr100002890-2013011073258_lpd-targ.fits.gz,KIC 100002890,15,24
2671,kplr100002890-2012004120508_lpd-targ.fits.gz,KIC 100002890,11,24
2672,kplr100002891-2013011073258_lpd-targ.fits.gz,KIC 100002891,15,44
2673,kplr100002891-2010355172524_lpd-targ.fits.gz,KIC 100002891,7,44
2674,kplr100002891-2012004120508_lpd-targ.fits.gz,KIC 100002891,11,44
2675,kplr100002892-2012004120508_lpd-targ.fits.gz,KIC 100002892,11,44
2676,kplr100002892-2013011073258_lpd-targ.fits.gz,KIC 100002892,15,44
2677,kplr100002892-2010355172524_lpd-targ.fits.gz,KIC 100002892,7,44
2678,kplr100002893-2012004120508_lpd-targ.fits.gz,KIC 100002893,11,44
2679,kplr100002893-2010355172524_lpd-targ.fits.gz,KIC 100002893,7,44
2680,kplr100002893-2013011073258_lpd-targ.fits.gz,KIC 100002893,15,44
2681,kplr100002894-2010355172524_lpd-targ.fits.gz,KIC 100002894,7,44
2682,kplr100002894-2013011073258_lpd-targ.fits.gz,KIC 100002894,15,44
2683,kplr100002894-2012004120508_lpd-targ.fits.gz,KIC 100002894,11,44
2684,kplr100002895-2010355172524_lpd-targ.fits.gz,KIC 100002895,7,41
2685,kplr100002895-2013011073258_lpd-targ.fits.gz,KIC 100002895,15,41
2686,kplr100002895-2012004120508_lpd-targ.fits.gz,KIC 100002895,11,41
2687,kplr100002896-2013011073258_lpd-targ.fits.gz,KIC 100002896,15,41
2688,kplr100002896-2012004120508_lpd-targ.fits.gz,KIC 100002896,11,41
2689,kplr100002896-2010355172524_lpd-targ.fits.gz,KIC 100002896,7,41
2690,kplr100002897-2010355172524_lpd-targ.fits.gz,KIC 100002897,7,41
2691,kplr100002897-2012004120508_lpd-targ.fits.gz,KIC 100002897,11,41
2692,kplr100002897-2013011073258_lpd-targ.fits.gz,KIC 100002897,15,41
2693,kplr100002898-2010355172524_lpd-targ.fits.gz,KIC 100002898,7,41
2694,kplr100002898-2013011073258_lpd-targ.fits.gz,KIC 100002898,15,41
2695,kplr100002898-2012004120508_lpd-targ.fits.gz,KIC 100002898,11,41
2696,kplr100002899-2010355172524_lpd-targ.fits.gz,KIC 100002899,7,42
2697,kplr100002899-2013011073258_lpd-targ.fits.gz,KIC 100002899,15,42
2698,kplr100002899-2012004120508_lpd-targ.fits.gz,KIC 100002899,11,42
2699,kplr100002900-2013011073258_lpd-targ.fits.gz,KIC 100002900,15,42
2700,kplr100002900-2012004120508_lpd-targ.fits.gz,KIC 100002900,11,42
2701,kplr100002900-2010355172524_lpd-targ.fits.gz,KIC 100002900,7,42
2702,kplr100002901-2012004120508_lpd-targ.fits.gz,KIC 100002901,11,42
2703,kplr100002901-2013011073258_lpd-targ.fits.gz,KIC 100002901,15,42
2704,kplr100002901-2010355172524_lpd-targ.fits.gz,KIC 100002901,7,42
2705,kplr100002902-2012004120508_lpd-targ.fits.gz,KIC 100002902,11,42
2706,kplr100002902-2013011073258_lpd-targ.fits.gz,KIC 100002902,15,42
2707,kplr100002902-2010355172524_lpd-targ.fits.gz,KIC 100002902,7,42
2708,kplr100002903-2012004120508_lpd-targ.fits.gz,KIC 100002903,11,43
2709,kplr100002903-2010355172524_lpd-targ.fits.gz,KIC 100002903,7,43
2710,kplr100002903-2013011073258_lpd-targ.fits.gz,KIC 100002903,15,43
2711,kplr100002904-2012004120508_lpd-targ.fits.gz,KIC 100002904,11,43
2712,kplr100002904-2013011073258_lpd-targ.fits.gz,KIC 100002904,15,43
2713,kplr100002904-2010355172524_lpd-targ.fits.gz,KIC 100002904,7,43
2714,kplr100002905-2013011073258_lpd-targ.fits.gz,KIC 100002905,15,43
2715,kplr100002905-2010355172524_lpd-targ.fits.gz,KIC 100002905,7,43
2716,kplr100002905-2012004120508_lpd-targ.fits.gz,KIC 100002905,11,43
2717,kplr100002906-2010355172524_lpd-targ.fits.gz,KIC 100002906,7,43
2718,kplr100002906-2013011073258_lpd-targ.fits.gz,KIC 100002906,15,43
2719,kplr100002906-2012004120508_lpd-targ.fits.gz,KIC 100002906,11,43
2720,kplr100002907-2012004120508_lpd-targ.fits.gz,KIC 100002907,11,61
2721,kplr100002907-2013011073258_lpd-targ.fits.gz,KIC 100002907,15,61
2722,kplr100002907-2010355172524_lpd-targ.fits.gz,KIC 100002907,7,61
2723,kplr100002908-2012004120508_lpd-targ.fits.gz,KIC 100002908,11,61
2724,kplr100002908-2013011073258_lpd-targ.fits.gz,KIC 100002908,15,61
2725,kplr100002908-2010355172524_lpd-targ.fits.gz,KIC 100002908,7,61
2726,kplr100002909-2010355172524_lpd-targ.fits.gz,KIC 100002909,7,61
2727,kplr100002909-2013011073258_lpd-targ.fits.gz,KIC 100002909,15,61
2728,kplr100002909-2012004120508_lpd-targ.fits.gz,KIC 100002909,11,61
2729,kplr100002910-2013011073258_lpd-targ.fits.gz,KIC 100002910,15,61
2730,kplr100002910-2012004120508_lpd-targ.fits.gz,KIC 100002910,11,61
2731,kplr100002910-2010355172524_lpd-targ.fits.gz,KIC 100002910,7,61
2732,kplr100002911-2010355172524_lpd-targ.fits.gz,KIC 100002911,7,62
2733,kplr100002911-2013011073258_lpd-targ.fits.gz,KIC 100002911,15,62
2734,kplr100002911-2012004120508_lpd-targ.fits.gz,KIC 100002911,11,62
2735,kplr100002912-2013011073258_lpd-targ.fits.gz,KIC 100002912,15,62
2736,kplr100002912-2012004120508_lpd-targ.fits.gz,KIC 100002912,11,62
2737,kplr100002912-2010355172524_lpd-targ.fits.gz,KIC 100002912,7,62
2738,kplr100002913-2013011073258_lpd-targ.fits.gz,KIC 100002913,15,62
2739,kplr100002913-2010355172524_lpd-targ.fits.gz,KIC 100002913,7,62
2740,kplr100002913-2012004120508_lpd-targ.fits.gz,KIC 100002913,11,62
2741,kplr100002914-2010355172524_lpd-targ.fits.gz,KIC 100002914,7,62
2742,kplr100002914-2013011073258_lpd-targ.fits.gz,KIC 100002914,15,62
2743,kplr100002914-2012004120508_lpd-targ.fits.gz,KIC 100002914,11,62
2744,kplr100002915-2010355172524_lpd-targ.fits.gz,KIC 100002915,7,63
2745,kplr100002915-2013011073258_lpd-targ.fits.gz,KIC 100002915,15,63
2746,kplr100002915-2012004120508_lpd-targ.fits.gz,KIC 100002915,11,63
2747,kplr100002916-2013011073258_lpd-targ.fits.gz,KIC 100002916,15,63
2748,kplr100002916-2010355172524_lpd-targ.fits.gz,KIC 100002916,7,63
2749,kplr100002916-2012004120508_lpd-targ.fits.gz,KIC 100002916,11,63
2750,kplr100002917-2012004120508_lpd-targ.fits.gz,KIC 100002917,11,63
2751,kplr100002917-2010355172524_lpd-targ.fits.gz,KIC 100002917,7,63
2752,kplr100002917-2013011073258_lpd-targ.fits.gz,KIC 100002917,15,63
2753,kplr100002918-2012004120508_lpd-targ.fits.gz,KIC 100002918,11,63
2754,kplr100002918-2013011073258_lpd-targ.fits.gz,KIC 100002918,15,63
2755,kplr100002918-2010355172524_lpd-targ.fits.gz,KIC 100002918,7,63
2756,kplr100002919-2013011073258_lpd-targ.fits.gz,KIC 100002919,15,64
2757,kplr100002919-2012004120508_lpd-targ.fits.gz,KIC 100002919,11,64
2758,kplr100002919-2010355172524_lpd-targ.fits.gz,KIC 100002919,7,64
2759,kplr100002920-2010355172524_lpd-targ.fits.gz,KIC 100002920,7,64
2760,kplr100002920-2012004120508_lpd-targ.fits.gz,KIC 100002920,11,64
2761,kplr100002920-2013011073258_lpd-targ.fits.gz,KIC 100002920,15,64
2762,kplr100002921-2010355172524_lpd-targ.fits.gz,KIC 100002921,7,64
2763,kplr100002921-2012004120508_lpd-targ.fits.gz,KIC 100002921,11,64
2764,kplr100002921-2013011073258_lpd-targ.fits.gz,KIC 100002921,15,64
2765,kplr100002922-2012004120508_lpd-targ.fits.gz,KIC 100002922,11,64
2766,kplr100002922-2010355172524_lpd-targ.fits.gz,KIC 100002922,7,64
2767,kplr100002922-2013011073258_lpd-targ.fits.gz,KIC 100002922,15,64
2768,kplr100002923-2012004120508_lpd-targ.fits.gz,KIC 100002923,11,77
2769,kplr100002923-2013011073258_lpd-targ.fits.gz,KIC 100002923,15,77
2770,kplr100002923-2010355172524_lpd-targ.fits.gz,KIC 100002923,7,77
2771,kplr100002924-2013011073258_lpd-targ.fits.gz,KIC 100002924,15,77
2772,kplr100002924-2010355172524_lpd-targ.fits.gz,KIC 100002924,7,77
2773,kplr100002924-2012004120508_lpd-targ.fits.gz,KIC 100002924,11,77
2774,kplr100002925-2013011073258_lpd-targ.fits.gz,KIC 100002925,15,77
2775,kplr100002925-2010355172524_lpd-targ.fits.gz,KIC 100002925,7,77
2776,kplr100002925-2012004120508_lpd-targ.fits.gz,KIC 100002925,11,77
2777,kplr100002926-2012004120508_lpd-targ.fits.gz,KIC 100002926,11,77
2778,kplr100002926-2013011073258_lpd-targ.fits.gz,KIC 100002926,15,77
2779,kplr100002926-2010355172524_lpd-targ.fits.gz,KIC 100002926,7,77
2780,kplr100002927-2010355172524_lpd-targ.fits.gz,KIC 100002927,7,78
2781,kplr100002927-2013011073258_lpd-targ.fits.gz,KIC 100002927,15,78
2782,kplr100002927-2012004120508_lpd-targ.fits.gz,KIC 100002927,11,78
2783,kplr100002928-2012004120508_lpd-targ.fits.gz,KIC 100002928,11,78
2784,kplr100002928-2013011073258_lpd-targ.fits.gz,KIC 100002928,15,78
2785,kplr100002928-2010355172524_lpd-targ.fits.gz,KIC 100002928,7,78
2786,kplr100002929-2010355172524_lpd-targ.fits.gz,KIC 100002929,7,78
2787,kplr100002929-2013011073258_lpd-targ.fits.gz,KIC 100002929,15,78
2788,kplr100002929-2012004120508_lpd-targ.fits.gz,KIC 100002929,11,78
2789,kplr100002930-2013011073258_lpd-targ.fits.gz,KIC 100002930,15,78
2790,kplr100002930-2010355172524_lpd-targ.fits.gz,KIC 100002930,7,78
2791,kplr100002930-2012004120508_lpd-targ.fits.gz,KIC 100002930,11,78
2792,kplr100002931-2013011073258_lpd-targ.fits.gz,KIC 100002931,15,79
2793,kplr100002931-2012004120508_lpd-targ.fits.gz,KIC 100002931,11,79
2794,kplr100002931-2010355172524_lpd-targ.fits.gz,KIC 100002931,7,79
2795,kplr100002932-2012004120508_lpd-targ.fits.gz,KIC 100002932,11,79
2796,kplr100002932-2010355172524_lpd-targ.fits.gz,KIC 100002932,7,79
2797,kplr100002932-2013011073258_lpd-targ.fits.gz,KIC 100002932,15,79
2798,kplr100002933-2013011073258_lpd-targ.fits.gz,KIC 100002933,15,79
2799,kplr100002933-2012004120508_lpd-targ.fits.gz,KIC 100002933,11,79
2800,kplr100002933-2010355172524_lpd-targ.fits.gz,KIC 100002933,7,79
2801,kplr100002934-2010355172524_lpd-targ.fits.gz,KIC 100002934,7,79
2802,kplr100002934-2012004120508_lpd-targ.fits.gz,KIC 100002934,11,79
2803,kplr100002934-2013011073258_lpd-targ.fits.gz,KIC 100002934,15,79
2804,kplr100002935-2013011073258_lpd-targ.fits.gz,KIC 100002935,15,80
2805,kplr100002935-2010355172524_lpd-targ.fits.gz,KIC 100002935,7,80
2806,kplr100002935-2012004120508_lpd-targ.fits.gz,KIC 100002935,11,80
2807,kplr100002936-2013011073258_lpd-targ.fits.gz,KIC 100002936,15,80
2808,kplr100002936-2010355172524_lpd-targ.fits.gz,KIC 100002936,7,80
2809,kplr100002936-2012004120508_lpd-targ.fits.gz,KIC 100002936,11,80
2810,kplr100002937-2010355172524_lpd-targ.fits.gz,KIC 100002937,7,80
2811,kplr100002937-2012004120508_lpd-targ.fits.gz,KIC 100002937,11,80
2812,kplr100002937-2013011073258_lpd-targ.fits.gz,KIC 100002937,15,80
2813,kplr100002938-2013011073258_lpd-targ.fits.gz,KIC 100002938,15,80
2814,kplr100002938-2012004120508_lpd-targ.fits.gz,KIC 100002938,11,80
2815,kplr100002938-2010355172524_lpd-targ.fits.gz,KIC 100002938,7,80
2816,kplr100002939-2013011073258_lpd-targ.fits.gz,KIC 100002939,15,1
2817,kplr100002939-2010355172524_lpd-targ.fits.gz,KIC 100002939,7,1
